dataset,station,component,method,peak_time,score,floor_detect,floor_signif,significant
ingv,EEC1,mag,max,2022-12-09 23:50:31,0.543,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-10 01:37:00,0.5294,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-10 04:51:17,0.5514,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-10 11:41:02,0.5131,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-10 20:39:17,0.5074,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-11 11:21:13,0.5855,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-12 13:42:22,0.6274,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-13 00:10:13,0.5324,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-13 06:47:28,0.5355,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-15 10:41:54,0.5845,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-16 10:35:02,0.5334,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-17 07:14:25,0.5345,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-22 17:47:31,0.5287,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-23 23:32:21,0.5212,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-24 13:33:45,0.5493,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-26 22:32:39,0.5804,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-27 05:11:57,0.5596,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-27 12:43:23,0.5051,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-28 06:14:09,0.5472,0.504,0.536,True
ingv,EEC1,mag,max,2022-12-30 02:35:52,0.5118,0.504,0.536,False
ingv,EEC1,mag,max,2022-12-30 19:53:26,0.5194,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-01 03:56:12,0.5695,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-03 01:21:41,0.5666,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-03 08:32:14,0.5523,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-04 04:11:18,0.5826,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-04 15:51:05,0.5132,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-04 19:06:22,0.5496,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-05 03:55:28,0.5248,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-07 11:30:41,0.5055,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-07 18:53:50,0.5454,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-10 18:43:23,0.5499,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-10 23:19:13,0.54,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-12 23:14:54,0.5237,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-13 05:39:38,0.5539,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-13 16:52:12,0.56,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-14 00:07:45,0.5835,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-15 03:38:54,0.5319,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-15 07:35:20,0.5457,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-16 19:50:09,0.5232,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-19 05:09:40,0.5056,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-19 12:27:00,0.5735,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-20 04:50:47,0.5431,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-21 09:07:01,0.5515,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-21 13:25:11,0.5116,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-21 14:24:29,0.5209,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-22 23:51:21,0.5252,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-23 21:30:30,0.5259,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-25 17:58:42,0.5165,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-26 09:13:04,0.5758,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-27 05:18:11,0.5296,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-29 11:57:55,0.5114,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-29 13:35:20,0.538,0.504,0.536,True
ingv,EEC1,mag,max,2023-01-29 15:34:30,0.5078,0.504,0.536,False
ingv,EEC1,mag,max,2023-01-31 23:26:06,0.5369,0.504,0.536,True
ingv,EEC1,mag,max,2023-02-03 14:54:51,0.5093,0.504,0.536,False
ingv,EEC1,mag,max,2023-02-04 00:33:51,0.5205,0.504,0.536,False
ingv,EEC1,mag,max,2023-02-07 23:28:40,0.5532,0.504,0.536,True
ingv,EEC1,mag,max,2023-02-08 19:18:36,0.5214,0.504,0.536,False
ingv,EEC1,mag,max,2023-02-09 16:08:29,0.5319,0.504,0.536,False
ingv,EEC1,mag,max,2023-02-09 23:43:18,0.5472,0.504,0.536,True
ingv,EEC1,mag,max,2023-02-10 08:20:32,0.6203,0.504,0.536,True
ingv,EEC1,mag,max,2023-02-11 20:36:04,0.5737,0.504,0.536,True
ingv,EEC1,mag,max,2023-02-12 06:13:36,0.5108,0.504,0.536,False
ingv,EEC1,mag,max,2023-02-12 19:11:52,0.5178,0.504,0.536,False
ingv,EEC1,mag,stack,2022-11-15 07:40:21,0.3605,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-16 04:09:30,0.3725,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-16 13:05:24,0.3188,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-16 20:16:23,0.3532,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-17 04:07:49,0.3279,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-17 15:02:30,0.3483,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-17 17:24:45,0.3571,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-17 19:19:41,0.3574,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-18 04:06:18,0.3213,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-18 07:11:28,0.3559,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-19 03:46:27,0.3598,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-19 11:34:24,0.3583,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-19 19:02:08,0.3605,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-19 20:38:31,0.343,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-20 03:38:10,0.3222,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-20 11:51:29,0.3233,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-20 16:43:52,0.334,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-21 11:29:04,0.3203,0.317,0.33,False
ingv,EEC1,mag,stack,2022-11-25 01:09:23,0.3767,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-27 05:39:31,0.3415,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-27 19:57:58,0.3349,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-28 17:05:18,0.3337,0.317,0.33,True
ingv,EEC1,mag,stack,2022-11-30 10:08:21,0.3245,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-01 11:55:22,0.3426,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-01 17:44:15,0.324,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-03 06:24:39,0.3283,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-03 16:39:16,0.3305,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-04 04:35:43,0.3906,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-04 14:04:52,0.3598,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-07 21:06:55,0.3277,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-09 11:34:46,0.3293,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-10 01:40:19,0.3716,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-10 04:04:05,0.3352,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-10 20:39:18,0.3527,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-11 10:56:11,0.3344,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-12 07:56:52,0.3191,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-12 14:03:04,0.3764,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-13 00:25:47,0.3735,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-13 05:49:02,0.3292,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-13 06:51:05,0.3383,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-14 16:43:43,0.3602,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-15 01:27:33,0.3492,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-15 10:48:42,0.37,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-15 21:01:07,0.338,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-16 22:36:39,0.3238,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-17 00:22:40,0.34,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-17 16:30:18,0.3191,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-18 14:44:00,0.3248,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-22 00:21:48,0.318,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-22 02:04:33,0.3195,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-23 01:30:16,0.3252,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-23 22:48:31,0.3525,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-24 13:31:02,0.3248,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-25 21:54:21,0.3301,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-26 04:15:06,0.3181,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-26 22:31:41,0.3636,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-27 12:46:41,0.3185,0.317,0.33,False
ingv,EEC1,mag,stack,2022-12-28 22:39:15,0.3321,0.317,0.33,True
ingv,EEC1,mag,stack,2022-12-30 02:33:09,0.3207,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-01 02:11:54,0.3447,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-01 03:56:22,0.3498,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-02 16:57:54,0.32,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-04 04:15:15,0.371,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-04 19:02:10,0.3456,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-07 23:20:16,0.3307,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-10 10:06:35,0.323,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-10 14:27:48,0.3194,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-10 18:51:44,0.3436,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-10 23:18:50,0.3484,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-11 23:24:38,0.3335,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-13 05:29:29,0.3275,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-14 16:47:22,0.3203,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-15 03:34:27,0.3691,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-15 04:31:20,0.3334,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-15 07:36:23,0.3527,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-21 11:37:57,0.3306,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-21 13:36:21,0.3276,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-22 23:51:14,0.3193,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-23 07:27:30,0.3565,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-26 07:12:13,0.3285,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-26 09:29:19,0.3468,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-26 19:46:31,0.3372,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-27 00:38:29,0.335,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-28 03:30:42,0.3447,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-29 02:15:36,0.3287,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-29 10:28:01,0.3343,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-29 15:34:25,0.3455,0.317,0.33,True
ingv,EEC1,mag,stack,2023-01-30 11:26:27,0.3301,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-31 10:38:28,0.3268,0.317,0.33,False
ingv,EEC1,mag,stack,2023-01-31 23:06:35,0.3272,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-01 13:31:27,0.319,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-04 00:42:44,0.3273,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-07 20:32:14,0.326,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-07 23:19:13,0.3449,0.317,0.33,True
ingv,EEC1,mag,stack,2023-02-08 03:35:12,0.3185,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-09 23:41:48,0.319,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-10 03:17:59,0.3352,0.317,0.33,True
ingv,EEC1,mag,stack,2023-02-10 08:57:26,0.3478,0.317,0.33,True
ingv,EEC1,mag,stack,2023-02-10 15:04:14,0.3187,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-12 00:33:45,0.3197,0.317,0.33,False
ingv,EEC1,mag,stack,2023-02-12 06:17:11,0.3556,0.317,0.33,True
ingv,EEC1,vec,max,2022-11-16 04:09:31,0.4879,0.445,0.477,True
ingv,EEC1,vec,max,2022-11-16 08:55:41,0.4878,0.445,0.477,True
ingv,EEC1,vec,max,2022-11-17 19:17:50,0.4836,0.445,0.477,True
ingv,EEC1,vec,max,2022-11-19 11:07:39,0.4941,0.445,0.477,True
ingv,EEC1,vec,max,2022-11-20 19:28:45,0.4739,0.445,0.477,False
ingv,EEC1,vec,max,2022-11-24 18:31:39,0.4768,0.445,0.477,False
ingv,EEC1,vec,max,2022-11-25 04:04:05,0.4623,0.445,0.477,False
ingv,EEC1,vec,max,2022-11-28 07:01:22,0.4529,0.445,0.477,False
ingv,EEC1,vec,max,2022-11-28 18:09:43,0.457,0.445,0.477,False
ingv,EEC1,vec,max,2022-11-30 02:35:16,0.4685,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-07 12:37:09,0.4484,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-09 17:27:49,0.4464,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-12 13:13:06,0.5444,0.445,0.477,True
ingv,EEC1,vec,max,2022-12-12 14:13:51,0.5034,0.445,0.477,True
ingv,EEC1,vec,max,2022-12-13 18:04:54,0.4537,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-18 04:59:48,0.4814,0.445,0.477,True
ingv,EEC1,vec,max,2022-12-20 06:40:44,0.4468,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-20 23:46:38,0.4682,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-21 03:30:21,0.4692,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-23 22:13:43,0.5128,0.445,0.477,True
ingv,EEC1,vec,max,2022-12-24 14:02:29,0.4681,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-27 19:05:00,0.4591,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-28 13:30:24,0.4489,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-30 18:33:51,0.467,0.445,0.477,False
ingv,EEC1,vec,max,2022-12-31 09:42:58,0.4954,0.445,0.477,True
ingv,EEC1,vec,max,2022-12-31 22:25:58,0.4646,0.445,0.477,False
ingv,EEC1,vec,max,2023-01-02 05:00:52,0.4617,0.445,0.477,False
ingv,EEC1,vec,max,2023-01-06 01:15:23,0.4722,0.445,0.477,False
ingv,EEC1,vec,max,2023-01-06 19:50:10,0.4941,0.445,0.477,True
ingv,EEC1,vec,max,2023-01-13 06:45:53,0.4656,0.445,0.477,False
ingv,EEC1,vec,max,2023-01-14 22:14:44,0.4514,0.445,0.477,False
ingv,EEC1,vec,max,2023-01-23 15:12:32,0.4652,0.445,0.477,False
ingv,EEC1,vec,max,2023-01-25 06:50:01,0.4651,0.445,0.477,False
ingv,EEC1,vec,max,2023-01-26 19:53:33,0.457,0.445,0.477,False
ingv,EEC1,vec,max,2023-01-28 00:53:36,0.4883,0.445,0.477,True
ingv,EEC1,vec,max,2023-01-29 04:26:41,0.5102,0.445,0.477,True
ingv,EEC1,vec,max,2023-01-29 15:19:17,0.4502,0.445,0.477,False
ingv,EEC1,vec,max,2023-02-01 13:20:22,0.4577,0.445,0.477,False
ingv,EEC1,vec,max,2023-02-04 10:11:53,0.49,0.445,0.477,True
ingv,EEC1,vec,max,2023-02-04 19:04:05,0.4659,0.445,0.477,False
ingv,EEC1,vec,max,2023-02-05 11:24:08,0.4459,0.445,0.477,False
ingv,EEC1,vec,max,2023-02-12 12:28:49,0.4988,0.445,0.477,True
ingv,EEC1,vec,stack,2022-11-15 04:46:44,0.2667,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-15 06:07:03,0.2855,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-15 07:39:25,0.2919,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-15 11:18:58,0.2752,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-15 13:40:42,0.2624,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-15 18:53:43,0.2782,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-16 04:09:48,0.3087,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-16 08:55:20,0.3055,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-16 11:12:12,0.2645,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-16 18:17:52,0.3007,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-16 20:11:59,0.2815,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-17 19:17:47,0.3454,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-17 21:09:27,0.2716,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-18 04:13:45,0.2805,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-19 06:15:37,0.2656,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-19 07:17:03,0.3018,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-19 11:34:44,0.3117,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-19 12:51:16,0.2669,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-19 17:58:00,0.2734,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-19 20:21:04,0.2664,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-19 23:54:42,0.2728,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-20 02:43:36,0.2676,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-20 14:30:37,0.2689,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-20 19:28:29,0.2922,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-21 12:39:00,0.2728,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-23 17:01:58,0.2755,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-24 05:05:08,0.2854,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-24 06:56:06,0.2628,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-24 09:03:39,0.2682,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-24 15:14:10,0.2841,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-24 16:41:54,0.2664,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-25 07:03:33,0.2722,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-25 23:52:36,0.2797,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-26 11:15:15,0.2777,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-26 16:48:49,0.2722,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-26 21:43:20,0.2668,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-27 05:46:27,0.275,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-27 09:41:26,0.2767,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-27 20:02:03,0.2856,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-27 22:20:13,0.2723,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-28 07:20:52,0.2722,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-28 10:05:32,0.2966,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-29 05:42:18,0.274,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-29 11:06:44,0.283,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-29 18:07:47,0.2828,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-30 02:38:47,0.2808,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-30 04:28:53,0.2661,0.262,0.275,False
ingv,EEC1,vec,stack,2022-11-30 05:43:27,0.2819,0.262,0.275,True
ingv,EEC1,vec,stack,2022-11-30 12:58:56,0.2656,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-01 00:32:52,0.2717,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-01 02:43:35,0.2738,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-01 04:49:19,0.2728,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-01 12:43:35,0.2669,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-01 18:09:16,0.274,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-01 20:17:16,0.2714,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-02 21:46:07,0.3013,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-02 23:11:34,0.2808,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-03 21:51:49,0.2741,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-04 04:35:45,0.2843,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-04 13:59:34,0.2947,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-05 02:01:05,0.2661,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-05 14:07:18,0.2758,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-06 02:05:10,0.2644,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-06 13:54:38,0.2821,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-07 02:33:44,0.2691,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-07 06:06:57,0.2796,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-07 12:47:42,0.2831,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-07 14:28:49,0.2982,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-09 09:08:08,0.265,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-09 17:23:39,0.3013,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-10 04:38:23,0.3134,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-10 12:27:56,0.2881,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-10 15:51:57,0.2765,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-10 22:44:04,0.2659,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-11 10:33:45,0.2648,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-11 12:13:14,0.2695,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-11 22:32:40,0.2716,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-12 06:32:50,0.2786,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-12 09:37:26,0.2678,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-12 10:57:18,0.2686,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-12 13:39:21,0.3352,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-12 15:37:31,0.2777,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-13 03:24:44,0.2658,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-13 06:21:16,0.2657,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-13 17:02:30,0.2906,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-13 22:34:24,0.2773,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-14 11:59:46,0.2947,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-14 16:43:44,0.3331,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-15 10:52:59,0.2625,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-15 19:42:38,0.2665,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-16 03:22:35,0.2904,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-16 06:45:16,0.2661,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-16 09:31:02,0.2668,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-16 13:04:58,0.2689,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-17 08:30:50,0.2772,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-17 12:26:00,0.2642,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-18 05:05:52,0.2679,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-18 15:09:07,0.2806,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-18 17:40:15,0.2716,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-19 05:51:37,0.2791,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-19 06:56:51,0.2736,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-20 20:52:15,0.2902,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-21 18:00:11,0.2778,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-21 21:54:18,0.2747,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-22 17:06:49,0.2691,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-23 01:12:10,0.2715,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-24 14:02:17,0.3302,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-24 16:07:25,0.2891,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-24 20:54:50,0.2675,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-24 21:52:17,0.2729,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-25 11:47:11,0.2635,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-25 12:59:20,0.2728,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-26 04:15:03,0.2733,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-26 15:20:26,0.268,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-26 22:31:40,0.2823,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-27 04:52:47,0.2857,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-27 08:17:59,0.2851,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-27 11:50:43,0.2697,0.262,0.275,False
ingv,EEC1,vec,stack,2022-12-27 18:22:15,0.3099,0.262,0.275,True
ingv,EEC1,vec,stack,2022-12-27 19:30:46,0.2746,0.262,0.275,False
